Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Sr Finance Data Analyst,$71K - $85K (Glassdoor est.),-1,"Rainmaker Resources, LLC","Cincinnati, OH",-1,-1,-1,-1,-1,-1
Snowflake Data Engineer,$67K - $128K (Glassdoor est.),4.0,"Accenture
4.0","Cleveland, OH",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
Jr. Data Analyst,-1,-1,Genpact IT,"Cincinnati, OH",-1,-1,-1,-1,-1,-1
Snowflake Data Engineer,$67K - $128K (Glassdoor est.),4.0,"Accenture
4.0","Cleveland, OH",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
DATA ANALYST,$36K - $68K (Glassdoor est.),3.5,"Aultman Health Foundation
3.5","Canton, OH",5001 to 10000 Employees,1984,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
Marketing Data Analyst,$41K - $74K (Glassdoor est.),4.6,"Homage
4.6","Columbus, OH",1 to 50 Employees,Company - Private,$1 to $5 million (USD),-1,-1,-1
"Data Analyst, Quality Management Systems",$41K - $75K (Glassdoor est.),3.7,"Principle Business Enterprises, Inc
3.7","Dunbridge, OH",201 to 500 Employees,1961,Company - Private,Consumer Products Manufacturing,Manufacturing,$50 to $100 million (USD)
Data Analyst - Sales Quality,$37K - $76K (Glassdoor est.),3.4,"Total Quality Logistics (TQL)
3.4","Cincinnati, OH",5001 to 10000 Employees,1997,Company - Private,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD)
Manager- Data Science,$66K - $128K (Glassdoor est.),4.0,"OhioHealth
4.0","Dublin, OH",10000+ Employees,1891,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Polymer Modified Asphalt Engineer/Scientist,$61K - $104K (Glassdoor est.),4.0,"OWENS CORNING
4.0","Granville, OH",10000+ Employees,1938,Company - Public,Miscellaneous Manufacturing,Manufacturing,$5 to $10 billion (USD)
"Diversity, Equity & Inclusion Data Analyst",$47K - $93K (Glassdoor est.),3.6,"Dinsmore
3.6","Cincinnati, OH",1001 to 5000 Employees,1908,Company - Private,Legal,Accounting & Legal,$100 to $500 million (USD)
Business Data Analyst (Clinical),$52K - $113K (Glassdoor est.),3.3,"Alternate Solutions Health Network
3.3","Kettering, OH",1001 to 5000 Employees,1999,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
Marketing Data Analyst,$48K - $103K (Glassdoor est.),3.3,"General Electric Credit Union
3.3","Blue Ash, OH",201 to 500 Employees,1954,Nonprofit Organization,Banks & Credit Unions,Finance,$50 to $100 million (USD)
Data Engineer,$65K - $116K (Glassdoor est.),4.0,"OhioHealth
4.0","Dublin, OH",10000+ Employees,1891,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Research Scientist - Computational Physics and Optimization,$47K - $98K (Glassdoor est.),4.0,"UES, Inc.
4.0","Wright Patterson AFB, OH",201 to 500 Employees,1973,Company - Private,Research & Development,Business Services,$50 to $100 million (USD)
2021 Fall Data Science Engineering Co-Op,$59K - $114K (Glassdoor est.),3.1,"Lincoln Electric
3.1","Cleveland, OH",10000+ Employees,1895,Company - Public,Industrial Manufacturing,Manufacturing,$2 to $5 billion (USD)
Data Analyst / Recruiting Analyst,-1,-1,Highlands Talent Group,"Columbus, OH",-1,-1,-1,-1,-1,-1
Sr. Glass Scientist,$77K - $161K (Glassdoor est.),4.1,"OI
4.1","Perrysburg, OH",10000+ Employees,2001,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$5 to $10 billion (USD)
Investigative Data Analyst,$47K - $90K (Glassdoor est.),3.6,"Anthem
3.6","Mason, OH",10000+ Employees,2004,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
Senior Data Analyst,-1,5.0,"Narwal
5.0","Mason, OH",51 to 200 Employees,2018,Company - Public,IT Services,Information Technology,$10 to $25 million (USD)
Business Data Analyst,$50K - $90K (Glassdoor est.),4.1,"DHL | Supply Chain
4.1","Westerville, OH",10000+ Employees,1969,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$10+ billion (USD)
Data Engineer,$56K - $121K (Glassdoor est.),3.9,"Corporate Computer Solutions
3.9","Dublin, OH",1 to 50 Employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
Data Analyst – Energy Conservation Measure (ECM) Program,$48K - $86K (Glassdoor est.),3.5,"ENGIE North America Inc.
3.5","Columbus, OH",5001 to 10000 Employees,1995,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD)
Senior Data Analyst,$57K - $92K (Glassdoor est.),3.9,"Nationwide Children's Hospital
3.9","Columbus, OH",10000+ Employees,1892,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
Data Engineer,$57K - $108K (Glassdoor est.),3.9,"Insight Enterprises, Inc.
3.9","Columbus, OH",10000+ Employees,1988,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD)
Data Engineer,$63K - $116K (Glassdoor est.),4.5,"INISGHT2PROFIT
4.5","Beachwood, OH",51 to 200 Employees,2006,Company - Private,Consulting,Business Services,$25 to $50 million (USD)
Information Scientist,$38K - $64K (Glassdoor est.),3.2,"CAS
3.2","Columbus, OH",1001 to 5000 Employees,1907,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
Supervisory Research Health Scientist,$47K - $89K (Glassdoor est.),4.2,"Centers for Disease Control and Prevention
4.2","Cincinnati, OH",10000+ Employees,1946,Government,Federal Agencies,Government,Unknown / Non-Applicable
Senior SAS Programmer (Scientist),$66K - $113K (Glassdoor est.),4.0,"Certara
4.0","Cincinnati, OH",501 to 1000 Employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
Data & Modeling Sciences - Director,-1,4.2,"Procter & Gamble
4.2","Mason, OH",10000+ Employees,1837,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD)
Data Engineer,-1,3.6,"Andela Talent Network
3.6",Ohio,1001 to 5000 Employees,2014,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Senior Data Analyst - Product Analytics (open to remote),$67K - $111K (Glassdoor est.),4.0,"New Relic
4.0","Cincinnati, OH",1001 to 5000 Employees,2008,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
Manufacturing Data Analyst Engineer,$42K - $76K (Glassdoor est.),3.6,"Hose Master
3.6","Euclid, OH",201 to 500 Employees,1982,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,Unknown / Non-Applicable
